short_date,zipcode,crash_count
2019-07-19,60608,14
2019-03-02,60644,14
2019-04-30,60647,14
2019-04-30,60640,14
2020-09-10,60624,14
2020-05-23,60624,14
2021-01-02,60620,14
2020-06-17,60618,14
2021-02-22,60620,14
2019-03-08,60612,14
2020-08-12,60619,14
2019-09-05,60623,14
2020-12-29,60608,14
2019-06-14,60608,14
2019-03-09,60647,14
2019-07-12,60608,14
2019-04-12,60644,14
2020-05-01,60644,14
2019-09-28,60632,14
2019-06-15,60629,14
2019-06-05,60629,14
2020-09-19,60644,14
2019-07-15,60608,14
2019-07-16,60620,14
2019-09-16,60608,14
2020-08-30,60651,14
2020-08-31,60619,14
2020-08-26,60624,14
2020-09-19,60639,14
2020-06-06,60651,14
2019-02-26,60628,14
2019-04-12,60630,14
2019-09-22,60619,14
2019-04-01,60619,14
2020-05-02,60621,14
2020-09-19,60629,14
2020-05-31,60639,14
2019-04-16,60644,14
2020-08-07,60641,14
2020-06-06,60628,14
2020-08-10,60624,14
2019-04-15,60624,14
2019-06-12,60608,14
2020-02-29,60629,14
2020-02-29,60644,14
2020-04-29,60620,14
2020-08-28,60639,14
2020-03-01,60644,14
2020-08-08,60641,14
2019-09-28,60628,14
2021-02-26,60629,14
2020-08-27,60620,14
2019-05-06,60629,14
2019-07-29,60608,14
2020-03-03,60617,14
2020-08-10,60623,14
2020-08-08,60628,14
2021-02-20,60622,14
2019-03-09,60651,14
2020-06-06,60623,14
2020-09-21,60620,14
2019-06-28,60608,14
2020-09-21,60618,14
2020-08-29,60639,14
2019-10-08,60608,14
2020-08-08,60624,14
2019-07-15,60614,14
2020-12-29,60618,14
2020-08-19,60623,14
2020-08-11,60644,14
2020-03-09,60617,14
2020-12-29,60628,14
2019-06-13,60647,14
2019-06-28,60617,14
2020-08-07,60632,14
2020-12-29,60639,14
2020-06-12,60651,14
2020-05-30,60644,14
2019-09-29,60639,14
2021-01-12,60639,14
2020-05-31,60624,14
2020-03-09,60647,14
2020-08-21,60628,13
2019-09-12,60628,13
2019-02-12,60639,13
2021-02-04,60620,13
2019-07-06,60624,13
2019-08-15,60607,13
2019-12-31,60611,13
2020-08-05,60620,13
2019-08-10,60637,13
2019-06-24,60651,13
2019-12-22,60632,13
2019-12-31,60608,13
2020-07-05,60624,13
2019-04-12,60623,13
2020-05-02,60639,13
2020-05-01,60609,13
2019-08-14,60619,13
2020-11-12,60620,13
2019-09-20,60618,13
2019-08-14,60639,13
2019-01-28,60629,13
2019-09-12,60623,13
2019-10-27,60628,13
2019-12-15,60620,13
2021-02-04,60619,13
2020-08-27,60609,13
2019-08-12,60609,13
2019-09-27,60609,13
2019-04-07,60632,13
2020-10-31,60628,13
2020-05-17,60620,13
2020-10-31,60629,13
2019-12-23,60629,13
2019-03-16,60616,13
2020-11-06,60621,13
2019-10-31,60619,13
2019-09-06,60616,13
2020-08-20,60609,13
2019-01-27,60632,13
2019-01-28,60641,13
2020-11-06,60629,13
2020-06-12,60644,13
2021-02-04,60632,13
2019-07-20,60614,13
2019-03-16,60614,13
2020-04-29,60639,13
2019-12-23,60620,13
2020-08-20,60619,13
2020-06-11,60620,13
2019-03-20,60612,13
2021-02-05,60621,13
2019-10-27,60619,13
2021-02-21,60620,13
2021-02-22,60639,13
2020-08-20,60623,13
2019-08-15,60618,13
2019-06-21,60647,13
2019-01-28,60608,13
2019-12-16,60632,13
2019-02-11,60608,13
2019-03-05,60623,13
2020-07-14,60624,13
2020-08-22,60644,13
2019-12-21,60620,13
2020-08-26,60628,13
2020-05-02,60628,13
2019-04-09,60632,13
2021-02-02,60619,13
2019-12-18,60632,13
2019-04-10,60641,13
2019-05-25,60639,13
2019-08-27,60619,13
2020-08-26,60620,13
2019-08-11,60632,13
2019-12-19,60620,13
2019-12-19,60629,13
2019-12-20,60639,13
2021-02-27,60644,13
2019-06-14,60617,13
2019-06-07,60647,13
2020-05-08,60620,13
2021-02-21,60609,13
2019-02-10,60620,13
2019-06-25,60609,13
2020-08-04,60629,13
2020-11-05,60609,13
2019-12-20,60619,13
2019-03-05,60639,13
2019-08-13,60608,13
2019-02-10,60624,13
2019-07-07,60605,13
2020-08-24,60639,13
2021-02-04,60608,13
2020-07-02,60621,13
2020-11-10,60624,13
2019-04-12,60618,13
2019-06-14,60616,13
2019-06-29,60632,13
2020-08-21,60641,13
2019-01-27,60639,13
2020-05-01,60621,13
2019-03-28,60629,13
2019-07-02,60624,13
2020-05-03,60624,13
2019-12-17,60612,13
2019-05-25,60619,13
2019-03-11,60608,13
2019-08-12,60628,13
2019-05-23,60619,13
2019-04-09,60608,13
2019-02-11,60617,13
2020-08-22,60609,13
2019-12-24,60620,13
2019-01-18,60618,13
2020-07-20,60639,13
2021-02-22,60609,13
2020-07-22,60632,13
2020-08-25,60620,13
2019-09-03,60647,13
2020-05-04,60628,13
2020-05-05,60620,13
2020-08-22,60632,13
2019-12-28,60609,13
2019-06-25,60617,13
2021-02-21,60619,13
2019-12-04,60632,13
2020-11-14,60639,13
2020-08-19,60620,13
2019-08-24,60639,13
2019-09-05,60632,13
2019-01-12,60640,13
2019-11-16,60620,13
2019-11-15,60639,13
2020-07-16,60628,13
2019-11-15,60619,13
2019-08-22,60632,13
2019-11-15,60618,13
2019-11-15,60612,13
2020-07-16,60623,13
2019-06-06,60612,13
2019-11-14,60647,13
2019-01-29,60657,13
2021-01-08,60620,13
2019-07-14,60632,13
2019-03-09,60632,13
2020-12-02,60621,13
2019-03-10,60632,13
2019-02-01,60639,13
2019-07-16,60643,13
2020-08-12,60624,13
2019-11-17,60647,13
2019-02-02,60629,13
2019-01-29,60641,13
2020-05-26,60617,13
2019-11-22,60612,13
2019-04-03,60612,13
2019-01-29,60639,13
2020-05-27,60644,13
2019-07-04,60619,13
2019-11-21,60651,13
2020-08-13,60620,13
2020-08-07,60619,13
2019-07-17,60616,13
2020-07-10,60644,13
2020-05-29,60620,13
2020-08-07,60624,13
2021-01-30,60608,13
2019-11-19,60619,13
2020-05-29,60628,13
2020-11-29,60619,13
2019-06-06,60619,13
2020-05-29,60639,13
2019-06-18,60624,13
2019-09-22,60632,13
2020-07-16,60619,13
2020-07-11,60619,13
2019-06-05,60608,13
2019-06-04,60639,13
2019-01-12,60622,13
2019-03-31,60630,13
2019-09-09,60618,13
2019-01-31,60630,13
2019-01-31,60629,13
2020-08-09,60644,13
2019-01-31,60620,13
2019-01-31,60618,13
2019-01-12,60624,13
2021-01-17,60629,13
2019-06-05,60614,13
2019-06-22,60624,13
2019-06-05,60616,13
2019-11-07,60609,13
2019-01-12,60634,13
2020-06-05,60628,13
2019-06-05,60623,13
2019-11-07,60647,13
2019-07-15,60628,13
2019-03-31,60639,13
2020-08-10,60617,13
2020-07-11,60620,13
2019-11-05,60628,13
2019-02-01,60620,13
2020-08-07,60647,13
2020-05-31,60647,13
2020-06-07,60620,13
2019-04-01,60620,13
2019-11-12,60641,13
2019-03-18,60623,13
2020-08-11,60612,13
2019-11-12,60629,13
2020-06-01,60644,13
2020-07-13,60620,13
2020-07-15,60624,13
2019-06-19,60639,13
2020-08-08,60616,13
2019-07-15,60612,13
2019-11-12,60613,13
2020-07-12,60636,13
2020-07-15,60609,13
2021-01-28,60639,13
2019-11-11,60617,13
2020-07-17,60609,13
2019-11-23,60608,13
2019-02-04,60617,13
2019-07-19,60617,13
2019-04-04,60651,13
2019-12-06,60632,13
2019-08-17,60614,13
2021-02-01,60629,13
2020-07-06,60644,13
2019-12-05,60639,13
2020-12-12,60634,13
2019-12-05,60630,13
2021-02-01,60620,13
2019-12-05,60609,13
2019-12-06,60647,13
2019-08-25,60639,13
2020-06-13,60624,13
2019-12-04,60629,13
2019-12-04,60620,13
2020-07-07,60609,13
2021-02-01,60609,13
2019-08-17,60628,13
2020-08-16,60624,13
2019-07-19,60607,13
2019-02-07,60612,13
2021-02-27,60620,13
2019-03-19,60644,13
2019-10-31,60634,13
2019-12-11,60617,13
2019-12-11,60611,13
2019-12-10,60639,13
2019-04-06,60628,13
2019-10-31,60628,13
2019-09-26,60634,13
2019-12-09,60639,13
2020-08-18,60644,13
2020-07-19,60636,13
2019-06-14,60632,13
2019-08-17,60607,13
2020-07-06,60629,13
2020-12-12,60644,13
2020-12-12,60639,13
2019-07-19,60634,13
2019-05-28,60643,13
2019-06-30,60609,13
2019-12-07,60657,13
2019-02-07,60629,13
2020-08-17,60620,13
2019-03-08,60617,13
2019-08-17,60651,13
2019-07-03,60612,13
2019-11-25,60629,13
2020-11-24,60619,13
2020-12-11,60617,13
2019-09-05,60618,13
2019-11-01,60651,13
2019-01-11,60630,13
2019-09-06,60609,13
2020-11-24,60644,13
2020-11-24,60647,13
2019-01-29,60614,13
2020-11-25,60617,13
2019-01-04,60651,13
2020-11-25,60620,13
2019-06-01,60628,13
2019-02-04,60634,13
2020-11-25,60643,13
2020-11-25,60647,13
2019-11-02,60639,13
2019-11-23,60639,13
2020-12-10,60609,13
2020-08-14,60620,13
2020-12-11,60619,13
2019-07-18,60611,13
2020-07-18,60644,13
2019-05-31,60616,13
2019-12-01,60620,13
2020-07-08,60609,13
2019-04-04,60622,13
2019-07-18,60641,13
2019-07-18,60637,13
2020-11-21,60628,13
2019-03-16,60632,13
2021-01-31,60639,13
2020-05-24,60609,13
2020-11-22,60620,13
2019-09-11,60617,13
2019-05-31,60618,13
2020-07-18,60619,13
2020-08-15,60636,13
2019-08-25,60619,13
2019-02-05,60620,13
2021-01-31,60623,13
2019-03-19,60617,13
2019-11-27,60628,13
2019-07-18,60617,13
2021-02-05,60632,13
2020-08-29,60624,13
2019-07-25,60647,13
2019-05-11,60616,13
2020-08-01,60637,13
2019-03-23,60651,13
2020-12-23,60624,13
2020-08-01,60639,13
2020-10-05,60620,13
2020-09-13,60623,13
2021-02-11,60618,13
2019-07-26,60624,13
2020-12-30,60632,13
2019-09-13,60647,13
2020-12-23,60628,13
2020-08-01,60644,13
2019-01-13,60647,13
2019-02-28,60611,13
2020-08-01,60647,13
2019-02-21,60607,13
2019-09-09,60608,13
2019-08-03,60647,13
2019-10-15,60639,13
2020-02-09,60639,13
2019-05-11,60608,13
2020-07-27,60620,13
2020-09-12,60644,13
2020-07-28,60609,13
2020-03-13,60607,13
2020-09-15,60628,13
2019-08-02,60619,13
2020-07-28,60644,13
2019-09-14,60608,13
2019-02-22,60618,13
2020-09-15,60619,13
2019-02-22,60617,13
2019-08-02,60637,13
2020-03-13,60619,13
2020-10-04,60639,13
2020-02-14,60628,13
2019-10-06,60632,13
2019-01-24,60639,13
2020-08-01,60628,13
2020-06-24,60619,13
2019-07-26,60641,13
2019-05-03,60608,13
2020-10-04,60632,13
2020-06-25,60619,13
2020-09-12,60649,13
2019-05-02,60620,13
2019-08-02,60614,13
2019-08-29,60639,13
2019-04-27,60654,13
2019-05-13,60619,13
2019-04-27,60647,13
2019-08-05,60612,13
2019-05-13,60623,13
2020-09-08,60641,13
2020-10-11,60651,13
2021-01-01,60617,13
2020-10-12,60617,13
2019-08-05,60630,13
2019-10-03,60607,13
2020-10-12,60639,13
2019-06-16,60632,13
2021-01-01,60620,13
2019-08-29,60634,13
2019-10-02,60639,13
2019-05-14,60620,13
2019-02-19,60612,13
2021-02-09,60632,13
2019-07-09,60632,13
2019-05-13,60618,13
2020-02-05,60617,13
2021-02-10,60649,13
2020-12-31,60619,13
2021-02-17,60628,13
2019-06-21,60618,13
2020-02-08,60624,13
2020-10-08,60617,13
2019-07-10,60609,13
2021-02-17,60629,13
2020-02-07,60644,13
2019-01-25,60608,13
2021-02-17,60630,13
2020-09-11,60620,13
2019-04-13,60647,13
2019-08-04,60623,13
2019-08-04,60624,13
2019-08-04,60628,13
2020-12-31,60620,13
2020-10-09,60632,13
2019-07-12,60647,13
2019-07-01,60659,13
2019-04-30,60617,13
2019-01-17,60609,13
2019-07-12,60632,13
2020-03-11,60629,13
2019-10-02,60630,13
2020-02-24,60609,13
2020-02-25,60632,13
2020-03-04,60624,13
2020-09-26,60651,13
2019-07-31,60607,13
2020-07-30,60644,13
2019-02-24,60620,13
2019-01-23,60608,13
2019-07-12,60607,13
2020-09-20,60617,13
2020-09-27,60639,13
2019-03-26,60607,13
2019-06-20,60641,13
2020-09-19,60641,13
2020-02-22,60629,13
2021-02-13,60632,13
2019-01-24,60607,13
2020-02-22,60623,13
2019-01-24,60608,13
2019-10-11,60644,13
2019-02-23,60641,13
2020-12-28,60636,13
2020-12-26,60639,13
2021-02-13,60620,13
2020-09-25,60639,13
2019-06-11,60641,13
2020-06-19,60608,13
2019-07-29,60657,13
2019-01-23,60632,13
2020-07-31,60619,13
2021-03-01,60629,13
2019-05-07,60641,13
2020-09-22,60629,13
2020-09-22,60608,13
2019-07-30,60608,13
2019-06-17,60608,13
2020-02-26,60649,13
2020-02-26,60647,13
2020-02-26,60644,13
2020-02-26,60634,13
2020-07-31,60609,13
2020-03-03,60623,13
2019-05-06,60618,13
2020-06-19,60637,13
2019-06-28,60609,13
2019-05-09,60623,13
2021-02-13,60619,13
2019-03-25,60618,13
2020-02-16,60616,13
2020-10-01,60644,13
2020-10-01,60649,13
2020-03-09,60651,13
2020-09-17,60619,13
2019-08-01,60647,13
2019-07-12,60622,13
2020-02-16,60639,13
2020-03-10,60611,13
2019-01-03,60608,13
2020-03-10,60632,13
2019-09-14,60639,13
2020-02-16,60611,13
2019-05-10,60647,13
2020-03-10,60639,13
2019-02-22,60632,13
2020-12-24,60620,13
2019-07-27,60618,13
2019-01-03,60629,13
2020-09-16,60623,13
2019-07-11,60607,13
2019-05-10,60632,13
2019-01-24,60629,13
2020-06-18,60628,13
2020-02-20,60639,13
2020-02-21,60639,13
2020-02-21,60636,13
2020-06-20,60651,13
2020-06-18,60623,13
2020-02-21,60629,13
2019-05-09,60634,13
2019-02-26,60632,13
2019-02-26,60639,13
2019-05-09,60639,13
2020-09-18,60632,13
2019-10-12,60639,13
2020-03-08,60609,13
2020-12-29,60623,13
2019-06-28,60618,13
2020-12-29,60632,13
2020-03-09,60609,13
2020-02-19,60632,13
2019-05-10,60611,13
2019-03-26,60619,13
2020-10-01,60619,13
2020-06-27,60628,13
2020-06-05,60644,13
2020-01-29,60619,13
2019-05-17,60624,13
2019-09-17,60647,13
2020-10-24,60632,13
2019-05-19,60620,13
2021-02-07,60620,13
2020-08-03,60609,13
2019-03-27,60623,13
2020-12-17,60617,13
2019-02-15,60620,13
2021-02-19,60632,13
2019-03-27,60628,13
2020-01-10,60644,13
2020-01-10,60641,13
2019-03-27,60632,13
2019-06-29,60607,13
2020-09-02,60644,13
2020-10-26,60611,13
2020-01-10,60607,13
2020-07-24,60620,13
2019-03-22,60629,13
2019-05-20,60609,13
2020-01-09,60647,13
2019-04-20,60647,13
2019-10-24,60608,13
2020-01-13,60632,13
2021-02-19,60608,13
2020-08-02,60644,13
2019-10-22,60628,13
2019-03-02,60651,13
2019-07-02,60609,13
2019-02-16,60634,13
2020-01-17,60623,13
2019-04-23,60609,13
2020-06-28,60632,13
2020-06-15,60624,13
2020-10-21,60644,13
2019-10-23,60639,13
2020-09-04,60623,13
2019-06-09,60609,13
2019-05-18,60624,13
2020-09-04,60617,13
2021-02-18,60619,13
2019-03-14,60639,13
2019-10-01,60612,13
2020-01-15,60618,13
2021-02-07,60636,13
2019-04-19,60623,13
2019-04-18,60639,13
2020-09-01,60629,13
2019-05-22,60618,13
2020-01-02,60644,13
2019-02-13,60623,13
2019-10-26,60629,13
2021-01-04,60609,13
2020-10-30,60619,13
2019-09-28,60629,13
2020-08-29,60629,13
2020-02-29,60616,13
2020-08-29,60620,13
2019-04-14,60639,13
2019-03-04,60632,13
2019-08-10,60617,13
2021-02-05,60651,13
2019-10-26,60634,13
2019-02-13,60614,13
2019-02-13,60612,13
2019-05-22,60629,13
2020-07-02,60617,13
2019-09-18,60608,13
2019-02-13,60609,13
2019-05-22,60609,13
2021-02-06,60608,13
2019-08-09,60611,13
2019-09-03,60629,13
2020-09-01,60628,13
2019-05-20,60622,13
2020-01-08,60632,13
2019-07-13,60617,13
2020-10-27,60623,13
2020-01-07,60624,13
2019-07-23,60639,13
2019-02-14,60618,13
2020-06-30,60636,13
2019-10-26,60611,13
2021-01-25,60628,13
2019-04-17,60623,13
2019-03-22,60609,13
2020-07-01,60620,13
2020-07-01,60621,13
2019-05-21,60632,13
2021-02-06,60617,13
2019-05-21,60644,13
2020-06-14,60644,13
2020-08-30,60639,13
2019-03-27,60608,13
2020-10-22,60619,13
2020-07-25,60623,13
2019-05-15,60620,13
2019-04-26,60620,13
2019-03-02,60632,13
2020-10-18,60632,13
2019-03-23,60624,13
2019-07-09,60624,13
2020-10-15,60637,13
2019-03-26,60643,13
2020-08-02,60623,13
2019-02-17,60632,13
2019-07-09,60620,13
2019-10-21,60632,13
2020-01-23,60609,13
2019-07-01,60619,13
2019-10-21,60620,13
2020-10-17,60620,13
2019-04-26,60619,13
2019-03-02,60620,13
2020-01-24,60607,13
2019-10-02,60608,13
2020-01-24,60609,13
2020-01-25,60644,13
2019-02-18,60618,13
2019-05-16,60620,13
2020-10-16,60639,13
2019-08-29,60612,13
2019-02-18,60629,13
2019-04-25,60607,13
2019-10-02,60620,13
2019-01-14,60632,13
2020-07-25,60628,13
2020-01-21,60625,13
2019-05-17,60611,13
2019-04-26,60629,13
2019-05-15,60609,13
2021-02-09,60619,13
2020-08-02,60639,13
2020-09-05,60629,13
2019-11-05,60618,12
2019-10-26,60654,12
2019-09-18,60632,12
2019-10-28,60639,12
2019-01-25,60642,12
2019-01-25,60623,12
2019-01-21,60608,12
2019-10-02,60631,12
2019-10-10,60623,12
2019-09-28,60624,12
2020-12-25,60636,12
2019-09-30,60609,12
2019-09-22,60608,12
2020-12-12,60647,12
2019-10-31,60612,12
2019-01-23,60644,12
2019-06-17,60617,12
2019-10-26,60608,12
2019-10-27,60605,12
2019-10-02,60612,12
2019-09-25,60607,12
2019-09-17,60639,12
2019-06-08,60623,12
2019-09-11,60647,12
2019-09-18,60617,12
2019-06-13,60612,12
2019-06-13,60620,12
2021-01-06,60639,12
2019-10-09,60609,12
2020-12-29,60617,12
2019-10-18,60609,12
2019-11-06,60620,12
2019-09-09,60641,12
2019-06-12,60609,12
2019-10-27,60634,12
2019-10-02,60632,12
2019-10-11,60611,12
2019-10-11,60612,12
2019-06-14,60641,12
2019-10-31,60637,12
2019-01-28,60647,12
2019-09-18,60629,12
2019-06-10,60619,12
2019-10-18,60632,12
2019-09-20,60636,12
2019-06-05,60660,12
2021-01-17,60624,12
2019-10-10,60634,12
2019-09-28,60644,12
2019-06-10,60609,12
2020-12-21,60632,12
2019-01-25,60641,12
2019-10-11,60618,12
2021-01-04,60618,12
2019-09-15,60639,12
2019-09-27,60607,12
2019-01-25,60629,12
2019-10-03,60632,12
2020-12-31,60639,12
2019-10-12,60622,12
2019-01-28,60618,12
2020-12-23,60644,12
2019-09-27,60647,12
2020-12-10,60620,12
2019-01-17,60617,12
2019-10-15,60618,12
2019-06-10,60644,12
2019-09-23,60623,12
2020-12-18,60632,12
2019-09-17,60608,12
2019-09-27,60649,12
2019-01-16,60632,12
2019-10-21,60637,12
2019-01-21,60641,12
2019-09-23,60617,12
2019-06-13,60607,12
2019-01-17,60624,12
2019-09-17,60618,12
2020-12-23,60637,12
2019-06-12,60651,12
2019-09-23,60634,12
2021-01-16,60621,12
2019-06-15,60609,12
2019-10-05,60619,12
2019-09-12,60632,12
2021-01-16,60634,12
2020-12-18,60651,12
2019-10-22,60632,12
2019-10-05,60620,12
2019-01-29,60618,12
2020-12-23,60609,12
2019-11-02,60620,12
2019-10-05,60608,12
2019-01-28,60620,12
2019-11-01,60632,12
2019-01-26,60618,12
2020-12-29,60647,12
2019-09-23,60611,12
2019-09-13,60639,12
2019-09-13,60641,12
2019-11-04,60632,12
2019-09-22,60644,12
2020-12-17,60608,12
2019-10-21,60608,12
2019-09-30,60612,12
2019-10-19,60634,12
2019-10-02,60609,12
2020-12-23,60620,12
2019-01-18,60607,12
2020-12-29,60634,12
2019-09-21,60620,12
2019-06-07,60609,12
2019-09-13,60638,12
2019-10-16,60618,12
2019-10-25,60634,12
2021-01-15,60644,12
2019-09-10,60632,12
2019-09-27,60612,12
2019-06-13,60632,12
2019-09-13,60616,12
2019-09-14,60624,12
2019-01-26,60644,12
2019-10-21,60636,12
2019-09-24,60639,12
2019-10-30,60614,12
2019-10-30,60612,12
2019-06-07,60614,12
2019-06-09,60620,12
2019-06-14,60654,12
2019-09-11,60639,12
2019-11-04,60607,12
2019-01-28,60638,12
2019-06-13,60630,12
2019-01-18,60622,12
2019-06-06,60617,12
2019-10-26,60647,12
2020-01-17,60639,12
2019-11-07,60620,12
2019-04-15,60612,12
2020-08-23,60623,12
2019-03-06,60620,12
2020-05-08,60617,12
2019-04-10,60619,12
2020-05-05,60639,12
2020-08-25,60643,12
2020-05-02,60617,12
2019-03-05,60629,12
2020-08-27,60624,12
2020-08-27,60657,12
2020-04-28,60644,12
2020-08-28,60651,12
2020-08-29,60637,12
2019-04-15,60618,12
2019-03-06,60636,12
2019-04-15,60629,12
2020-08-30,60629,12
2019-04-16,60632,12
2020-08-31,60636,12
2019-04-17,60624,12
2020-04-18,60629,12
2020-09-01,60621,12
2020-04-18,60624,12
2020-09-02,60608,12
2020-09-02,60637,12
2019-04-20,60629,12
2019-03-03,60619,12
2020-09-03,60624,12
2020-08-23,60620,12
2019-04-09,60629,12
2020-08-15,60609,12
2019-04-05,60634,12
2020-08-15,60644,12
2019-04-04,60616,12
2019-04-04,60617,12
2019-03-08,60621,12
2020-08-16,60628,12
2020-08-16,60629,12
2020-05-23,60629,12
2019-03-08,60607,12
2019-04-04,60644,12
2020-05-21,60624,12
2020-05-21,60620,12
2019-04-05,60608,12
2019-04-05,60609,12
2019-04-05,60642,12
2020-08-22,60629,12
2020-05-19,60644,12
2020-08-18,60620,12
2019-04-06,60616,12
2019-04-06,60620,12
2019-03-07,60632,12
2020-05-17,60619,12
2020-05-16,60624,12
2020-08-20,60639,12
2019-03-07,60612,12
2020-08-21,60608,12
2019-04-08,60623,12
2020-05-12,60619,12
2019-03-06,60647,12
2019-04-21,60619,12
2020-09-04,60612,12
2020-09-04,60620,12
2019-05-04,60620,12
2020-09-13,60619,12
2020-09-13,60620,12
2019-02-28,60605,12
2020-03-16,60623,12
2020-03-16,60620,12
2020-03-14,60632,12
2019-05-03,60629,12
2020-03-13,60632,12
2020-03-13,60614,12
2020-03-13,60608,12
2020-03-12,60634,12
2020-03-11,60608,12
2019-05-04,60619,12
2020-09-17,60608,12
2020-09-04,60644,12
2020-03-09,60639,12
2019-05-04,60647,12
2019-02-26,60644,12
2020-03-08,60617,12
2020-09-18,60624,12
2020-09-19,60609,12
2019-02-26,60629,12
2020-09-19,60617,12
2020-03-06,60644,12
2020-03-06,60637,12
2020-03-06,60628,12
2020-03-06,60619,12
2019-05-05,60632,12
2019-05-02,60647,12
2020-03-16,60649,12
2019-02-28,60616,12
2020-09-12,60620,12
2020-09-05,60639,12
2019-04-24,60632,12
2020-04-03,60619,12
2020-09-06,60644,12
2020-09-06,60651,12
2019-04-25,60639,12
2019-04-26,60611,12
2020-09-07,60636,12
2019-04-26,60632,12
2019-04-26,60651,12
2019-03-01,60651,12
2019-04-27,60607,12
2019-03-01,60644,12
2019-04-27,60614,12
2019-03-01,60639,12
2019-04-27,60617,12
2020-09-08,60632,12
2019-04-27,60629,12
2020-09-08,60644,12
2019-04-28,60629,12
2019-04-29,60608,12
2019-03-01,60614,12
2020-09-10,60620,12
2020-09-11,60613,12
2019-05-01,60622,12
2020-09-11,60617,12
2019-05-01,60639,12
2019-03-08,60632,12
2020-05-25,60620,12
2019-06-05,60619,12
2020-07-28,60621,12
2020-07-24,60609,12
2020-07-24,60628,12
2019-03-22,60639,12
2019-03-14,60644,12
2020-07-25,60607,12
2019-03-23,60609,12
2020-07-25,60636,12
2020-07-26,60617,12
2020-06-26,60639,12
2020-07-26,60644,12
2020-06-26,60618,12
2020-07-27,60608,12
2020-06-24,60608,12
2020-06-23,60624,12
2019-03-15,60607,12
2020-06-22,60623,12
2020-07-29,60624,12
2020-06-21,60623,12
2020-07-30,60608,12
2020-06-20,60647,12
2020-06-20,60636,12
2020-07-30,60628,12
2020-07-30,60639,12
2020-06-19,60644,12
2020-07-31,60644,12
2020-06-18,60651,12
2020-06-18,60620,12
2020-06-18,60609,12
2020-07-01,60624,12
2019-03-15,60636,12
2020-08-14,60652,12
2020-07-09,60639,12
2020-07-13,60637,12
2020-07-13,60632,12
2020-07-13,60628,12
2020-07-13,60624,12
2020-07-13,60621,12
2019-03-17,60619,12
2020-07-15,60621,12
2019-03-18,60630,12
2019-03-18,60647,12
2020-07-10,60639,12
2020-07-09,60644,12
2020-07-17,60619,12
2020-07-17,60620,12
2020-07-09,60624,12
2020-07-03,60629,12
2020-07-17,60632,12
2020-07-17,60639,12
2020-07-08,60612,12
2020-07-06,60621,12
2020-07-19,60649,12
2019-03-16,60608,12
2020-07-05,60632,12
2020-07-05,60629,12
2020-07-20,60617,12
2020-07-20,60628,12
2020-07-05,60619,12
2020-07-05,60617,12
2020-07-20,60644,12
2020-08-01,60619,12
2020-08-01,60624,12
2019-03-26,60628,12
2019-04-01,60640,12
2019-03-30,60639,12
2020-08-09,60637,12
2020-08-10,60632,12
2020-08-10,60639,12
2020-06-02,60619,12
2020-08-10,60651,12
2020-06-01,60623,12
2020-08-11,60616,12
2020-06-01,60619,12
2020-08-11,60623,12
2020-08-11,60651,12
2019-04-01,60632,12
2019-04-01,60637,12
2020-05-30,60628,12
2020-08-01,60632,12
2020-08-12,60620,12
2020-05-30,60620,12
2020-05-29,60644,12
2020-05-29,60612,12
2020-05-27,60619,12
2020-05-26,60629,12
2020-05-26,60628,12
2020-08-14,60612,12
2020-08-14,60619,12
2020-08-14,60621,12
2020-08-14,60629,12
2020-08-14,60639,12
2020-08-14,60641,12
2020-06-05,60643,12
2020-06-07,60619,12
